"car_id","url","manufacturer","model","badge","year","price","currency","main_image","location","fuel_type","seller_type","seller_id","images","vehicle_description","powerplant_type","cost_to_insure","engine","dealer_info","year_num"
"OAG-AD-24397226","https://www.carsales.com.au/cars/details/2022-haval-h6-vanta-auto-4wd/OAG-AD-24397226/","Haval","H6","H6 Vanta Auto 4WD","2022",28490,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/btm3gesk9v2i230eqhcpbqk6y.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","dealer","AGC-SELLER-11996","[""https://carsales.pxcrush.net/carsales/car/dealer/btm3gesk9v2i230eqhcpbqk6y.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/bs92j94fdley4phyxdrv0og44.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/64qwuv1ytbjv8t63358vwtd7n.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/2302ca630d901366c6936f724cada6af.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2022 Haval H6 Vanta Auto 4WD","4cyl 2.0L T Petrol",,"4cyl 2.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2022
"SSE-AD-18243398","https://www.carsales.com.au/cars/details/2008-mazda-rx-8-fe-series-1-auto-my06/SSE-AD-18243398/","Mazda","RX-8","RX-8 FE Series 1 Auto MY06","2008",7500,"AUD","https://carsales.pxcrush.net/carsales/cars/private/8yzuv1ir1aktufet635u1q9kl.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","private","SSE-SELLER-18243398","[""https://carsales.pxcrush.net/carsales/cars/private/8yzuv1ir1aktufet635u1q9kl.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/dv43v64vvfivxmu896anctsgv.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/bj1d3hqzh32gtkw1vg9v4orme.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2008 Mazda RX-8 FE Series 1 Auto MY06","2cyl 13BL Petrol",,"2cyl 13BL Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2008
"OAG-AD-24388897","https://www.carsales.com.au/cars/details/2016-kia-picanto-si-auto-my17/OAG-AD-24388897/","Kia","Picanto","Picanto Si Auto MY17","2016",12990,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/s2e7mwz02zvqkzj03e2ida08.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","dealer","AGC-SELLER-65923","[""https://carsales.pxcrush.net/carsales/cars/dealer/s2e7mwz02zvqkzj03e2ida08.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/k0x0x3c9ecup0asz29rspmvy.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2016 Kia Picanto Si Auto MY17","4cyl 1.25L Petrol",,"4cyl 1.25L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2016
"SSE-AD-18480820","https://www.carsales.com.au/cars/details/2020-mazda-cx-9-gt-tc-auto/SSE-AD-18480820/","Mazda","CX-9","CX-9 GT TC Auto","2020",35000,"AUD","https://carsales.pxcrush.net/carsales/cars/private/5z7etqandwmtwgnou9wre3wko.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Petrol","private","SSE-SELLER-18480820","[""https://carsales.pxcrush.net/carsales/cars/private/5z7etqandwmtwgnou9wre3wko.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/67oxay6zximmpyblk422fz218.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/89ghiald1pyn3ns5pfehiv0vh.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/atcinz29m8bxq8mcn0x0nnjo9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/42r5aqwy0agpi5nloln88z1s8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2020 Mazda CX-9 GT TC Auto","4cyl 2.5L T Petrol",,"4cyl 2.5L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2020
"OAG-AD-24319719","https://www.carsales.com.au/cars/details/2021-ldv-deliver-9-lwb-auto/OAG-AD-24319719/","LDV","Deliver 9","Deliver 9 LWB Auto","2021",27970,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/eiqeo3x65rivz7r9benebf885.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Diesel","dealer","AGC-SELLER-28452","[""https://carsales.pxcrush.net/carsales/cars/dealer/eiqeo3x65rivz7r9benebf885.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/dy2k9wwyizlyykoxq5khxoi7d.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/4ewwh4b0zoxl6b7mqoywtnaxd.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/7feyuumy2aebqk7uij78wmgqj.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/bkqe6b4yz93f8hsdj1uprf48t.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2021 LDV Deliver 9 LWB Auto","4cyl 2.0L T Diesel",,"4cyl 2.0L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2021
"OAG-AD-24441057","https://www.carsales.com.au/cars/details/2020-kia-sportage-sx-auto-awd-my21/OAG-AD-24441057/","Kia","Sportage","Sportage SX Auto AWD MY21","2020",22500,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/a4cug2u5rp8fyp2lc4cobvazd.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","WA","Diesel","dealer","AGC-SELLER-18119","[""https://carsales.pxcrush.net/carsales/car/dealer/a4cug2u5rp8fyp2lc4cobvazd.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/8f7f71d3b8fec0bf9d0ef01270c579f7.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/09002966e8a2f7f7535df4364c8f18cd.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/4ofzeom6ydf4vp96nn1qbefzm.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/e840cf0d6378375b7d074b786c2ad56e.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2020 Kia Sportage SX Auto AWD MY21","4cyl 2.0L T Diesel",,"4cyl 2.0L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2020
"OAG-AD-24440962","https://www.carsales.com.au/cars/details/2020-kia-rio-gt-line-auto-my21/OAG-AD-24440962/","Kia","Rio","Rio GT-Line Auto MY21","2020",22888,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/04d4cec294635ea09143f821501d25b0.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","dealer","AGC-SELLER-49116","[""https://carsales.pxcrush.net/carsales/car/dealer/04d4cec294635ea09143f821501d25b0.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/8adbe6547a7544554f1db4b3586751b2.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/6f92f7ea6e2ac51eff0c720ea2463541.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/4c99bfea1e962530fe9bcce1a6948500.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2020 Kia Rio GT-Line Auto MY21","3cyl 1.0L T Petrol",,"3cyl 1.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2020
"SSE-AD-18445856","https://www.carsales.com.au/cars/details/2023-porsche-macan-t-95b-auto-awd-my24/SSE-AD-18445856/","Porsche","Macan","Macan T 95B Auto AWD MY24","2023",108000,"AUD","https://carsales.pxcrush.net/carsales/cars/private/601wyflrreg6fhs84i8aqgfrz.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","private","SSE-SELLER-18445856","[""https://carsales.pxcrush.net/carsales/cars/private/601wyflrreg6fhs84i8aqgfrz.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/6g6o2ehnjzwp31kjzvuw6x6v8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/eq5zkyp677vrp1ujlx2jiy8dl.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/3buqk5ot55cj4ltfbmtt0o2yq.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/czi6ws7u4r5zj7te833blkcpe.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2023 Porsche Macan T 95B Auto AWD MY24","4cyl 2.0L T Petrol",,"4cyl 2.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2023
"OAG-AD-24289138","https://www.carsales.com.au/cars/details/2024-mitsubishi-outlander-phev-exceed-tourer-zm-auto-awd-my24/OAG-AD-24289138/","Mitsubishi","Outlander","Outlander PHEV Exceed Tourer ZM Auto AWD MY24","2024",66990,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/5hivaf2rbaxfhvb0u7c0lip9a.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Hybrid","dealer","AGC-SELLER-8080","[""https://carsales.pxcrush.net/carsales/cars/dealer/5hivaf2rbaxfhvb0u7c0lip9a.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/71nuef2y8vvexdkd3pboxnj33.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/3x0qtuv2yis6kgmo8sss7b6c.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/bq4dr42crvb167rv3r4qw8v3j.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/2lgsktn887v8a30delkt8nfdx.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 Mitsubishi Outlander PHEV Exceed Tourer ZM Auto AWD MY24","4cyl 2.4L Hybrid (range: 84 km)",,"4cyl 2.4L Hybrid (range: 84 km)","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"SSE-AD-18932562","https://www.carsales.com.au/cars/details/2013-bmw-x3-xdrive20d-f25-auto-4x4-my13/SSE-AD-18932562/","BMW","X3","X3 xDrive20d F25 Auto 4x4 MY13","2013",16999,"AUD","https://carsales.pxcrush.net/carsales/cars/private/f2s8uani3yfrb7ziy9eumpcs3.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Diesel","private","SSE-SELLER-18932562","[""https://carsales.pxcrush.net/carsales/cars/private/f2s8uani3yfrb7ziy9eumpcs3.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/csqx0w80vrjipb4ofyyre1r7b.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/9my0mo5qjm9hr4ceal1n9l7os.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/5plx425kcbcrztc9easpt4wis.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/27dsv58s0ugq9aqpitq7te83s.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2013 BMW X3 xDrive20d F25 Auto 4x4 MY13","4cyl 2.0L T Diesel",,"4cyl 2.0L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2013
"SSE-AD-18819643","https://www.carsales.com.au/cars/details/2005-volkswagen-golf-gti-v-manual/SSE-AD-18819643/?gts=SSE-AD-18819643&gtsSaleId=SSE-AD-18819643&gtsViewType=showcase&rankingType=showcase","volkswagen","Volkswagen","Golf GTI V Manual","2005",5999,"AUD","https://carsales.pxcrush.net/carsales/cars/private/7jnvcwkk96lftxrovshljrq8c.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Petrol","private","SSE-SELLER-18819643","[""https://carsales.pxcrush.net/carsales/cars/private/7jnvcwkk96lftxrovshljrq8c.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/bawd0i0s1vwjutbmgnrokked8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/1xzx8688pzu9lodmafq6zfq2f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/xeiydmxplnnlhkb310zv6ka2.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/cda5x8kl5068z2i66bct8rklv.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2005 Volkswagen Golf GTI V Manual","4cyl 2.0L T Petrol",,"4cyl 2.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2005
"SSE-AD-18704938","https://www.carsales.com.au/cars/details/2008-volkswagen-transporter-t5-manual-4motion-my08-dual-cab/SSE-AD-18704938/","volkswagen","Volkswagen","Transporter T5 Manual 4MOTION MY08 Dual Cab","2008",14000,"AUD","https://carsales.pxcrush.net/carsales/cars/private/1fhmrfmj7d1k3lzfflrokfhzz.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Diesel","private","SSE-SELLER-18704938","[""https://carsales.pxcrush.net/carsales/cars/private/1fhmrfmj7d1k3lzfflrokfhzz.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/8xp1jcnmwxjzdxzzzol3ow2kf.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/5coxc0fzvgse9ges8jx5zv88y.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/d57sj9ux2e4lby2wriu9yxchm.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/10oa4zcq0s5o3w17vgxz2dzpl.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2008 Volkswagen Transporter T5 Manual 4MOTION MY08 Dual Cab","5cyl 2.5L T Diesel",,"5cyl 2.5L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2008
"OAG-AD-24425776","https://www.carsales.com.au/cars/details/2023-nissan-patrol-ti-l-y62-auto-4x4-my23/OAG-AD-24425776/","nissan","Nissan","Patrol Ti-L Y62 Auto 4x4 MY23","2023",90990,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/92572100084d42173725cfba72f9846c.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","SA","Petrol","dealer","AGC-SELLER-60020","[""https://carsales.pxcrush.net/carsales/car/dealer/92572100084d42173725cfba72f9846c.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/93299d92c252e4a96eff34293d1de8c0.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/b9hytxd3d72obn2ynolmu0vsz.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/ba97907584cfb74004e0adaba662607b.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/58438d2d54da72c2973864a130aac97f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2023 Nissan Patrol Ti-L Y62 Auto 4x4 MY23","8cyl 5.6L Petrol",,"8cyl 5.6L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2023
"SSE-AD-18705004","https://www.carsales.com.au/cars/details/2024-subaru-impreza-2-0l-g6-auto-awd-my24/SSE-AD-18705004/","subaru","impreza","Impreza 2.0L G6 Auto AWD MY24","2024",30000,"AUD","https://carsales.pxcrush.net/carsales/cars/private/ayvqiqqhx72ov7ypk0qtla0ve.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","private","SSE-SELLER-18705004","[""https://carsales.pxcrush.net/carsales/cars/private/ayvqiqqhx72ov7ypk0qtla0ve.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/988xvkmtkle3txayfqptlpa6n.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/zvgfxqzrdtb8gyol800b294g.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/7zdxxgafajfvxzvs1e8uhii0a.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/ey962lfnyx4n7exymghfcyxos.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 Subaru Impreza 2.0L G6 Auto AWD MY24","4cyl 2.0L Petrol",,"4cyl 2.0L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"OAG-AD-24128992","https://www.carsales.com.au/cars/details/2024-gwm-haval-jolion-ultra-auto/OAG-AD-24128992/","gwm","haval jolion","Haval Jolion Ultra Auto","2024",33485,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/c9f7ycid2m8tushy8d1ytv95g.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","dealer","AGC-SELLER-80042","[""https://carsales.pxcrush.net/carsales/cars/dealer/c9f7ycid2m8tushy8d1ytv95g.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/6h931q31i862ycxn5gidn86be.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/4vyjl1ub1egzvo4xy4gnlrs6f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/7j2aqmuse22ww3i81vvl2g6r7.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/6yiyoqvlj9l8wnifp7irhnraf.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 GWM Haval Jolion Ultra Auto","4cyl 1.5L T Petrol",,"4cyl 1.5L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"OAG-AD-24406789","https://www.carsales.com.au/cars/details/2023-kia-stonic-gt-line-auto-fwd-my23/OAG-AD-24406789/","kia","stonic","Stonic GT-Line Auto FWD MY23","2023",25990,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/93qd2igrfst7xa8tysocq8mo.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","dealer","AGC-SELLER-14856","[""https://carsales.pxcrush.net/carsales/cars/dealer/93qd2igrfst7xa8tysocq8mo.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/5vazvhyycyiq2if6zm2fl2kws.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/de73pw5jtcakfgmimp6sf61k0.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/77n21yv4i9g61kef68wvsq7qd.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/evqtbev8i3owzri7f6nei6y9t.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2023 Kia Stonic GT-Line Auto FWD MY23","3cyl 1.0L T Petrol",,"3cyl 1.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2023
"SSE-AD-18732049","https://www.carsales.com.au/cars/details/2014-hyundai-i20-active-auto-my15/SSE-AD-18732049/","hyundai","i20","i20 Active Auto MY15","2014",9500,"AUD","https://carsales.pxcrush.net/carsales/cars/private/7aai6oowkds6xcrg3p8ws73e7.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Petrol","private","SSE-SELLER-18732049","[""https://carsales.pxcrush.net/carsales/cars/private/7aai6oowkds6xcrg3p8ws73e7.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/3yhar06ukfiwurwetwngqt9w0.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/ewn45zy68bgix9sdbd23z2uys.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/7mmw08bl5i6977crese12vs6i.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/6zi5k6orewgpxrdz6ud7ysr2h.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2014 Hyundai i20 Active Auto MY15","4cyl 1.4L Petrol",,"4cyl 1.4L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2014
"OAG-AD-24430026","https://www.carsales.com.au/cars/details/2024-mazda-6-g35-gt-sp-gl-series-auto/OAG-AD-24430026/","mazda","6","6 G35 GT SP GL Series Auto","2024",44987,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/6h8bkhbqiwepztu935r0qvff9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","WA","Petrol","dealer","AGC-SELLER-51747","[""https://carsales.pxcrush.net/carsales/car/dealer/6h8bkhbqiwepztu935r0qvff9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/evmzglko0rgfwtujhvl8890z9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/8lxbuxl798g2nqwmvf64rbre2.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/qyxjxewial71z4wlx0rht9qz.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/83fcf7fcea53fc7c7918db222526dac5.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 Mazda 6 G35 GT SP GL Series Auto","4cyl 2.5L T Petrol",,"4cyl 2.5L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"OAG-AD-24407061","https://www.carsales.com.au/cars/details/2024-chery-tiggo-8-pro-max-ultimate-awd-auto-awd-my24/OAG-AD-24407061/","chery","tiggo 8 pro max","Tiggo 8 Pro Max Ultimate AWD Auto AWD MY24","2024",44990,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/92pachzbxulwh3oh910aj0brn.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Petrol","dealer","AGC-SELLER-14856","[""https://carsales.pxcrush.net/carsales/cars/dealer/92pachzbxulwh3oh910aj0brn.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/2slzlqwxzkjndk93p8itoml2x.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/b8p1akfs2slqzp7j4urqhb4zr.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/1u74x0f7ohoany9768dlonvf5.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/dkzwxlayaerze7rbhdscnz1dk.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 Chery Tiggo 8 Pro Max Ultimate AWD Auto AWD MY24","4cyl 2.0L T Petrol",,"4cyl 2.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
